#    Model               GR#   GROUP_NAME             GDT_TS   NP_P    RANK  Z-M1-GDT  Z-M1s-GDT  Z-MA-GDT  Z-MAs-GDT  GDT_HA   Z-M1s-GDT-HA  GDC_SC   GDC_ALL  RMS_CA   RMS_ALL  NP    err  PC01  PC05  AL0_P  AL4_P  Z-M1-AL0_p  Z-M1s-AL0_p  Z-MA-AL0_p   Z-MAs-AL0_p  ALI_P  LGA_S    RMSD[L]  Z-score[M]  Z-Score[D]  Al.Res.  RMSD[D]  MolPrb_Score  LDDT    SphGr     CAD_AA  RPF     CODM    DFM     Handed.  SOV     CE      QCS     CONTS   TMscore  Dali(raw)  FlexE    QSE      CAD_SS    MolPrb_clash  MolPrb_rotout  MolPrb_ramout  MolPrb_ramfv 
1    T0891TS220_1-D1     220s  GOAL                   90.85    100.00  1     0.59      0.59       0.64      0.64       75.00    0.73          46.64    66.40    1.556    2.69     112   0    0     4     93.75  95.54  0.50        0.50         0.55         0.55         95.54  94.24    1.10     16.27       17.5        112      1.6      1.44          0.75    89.29     0.70    0.78    0.98    0.10    0.95     89.40   6.11    94.77   88.75   0.92    913.10     1.88     24.59    0.51      0.47          3.36          1.56           94.53        
2    T0891TS479_1-D1     479s  Zhang-Server           90.40    100.00  2     0.57      0.57       0.62      0.62       72.99    0.63          31.56    59.68    1.501    2.899    112   0    0     0     94.64  96.43  0.53        0.53         0.58         0.58         96.43  94.972   1.29     16.82       17.3        112      1.5      2.63          0.69    88.39     0.65    0.75    0.98    0.09    0.94     82.90   6.11    94.83   88.33   0.92    906.20     1.72     94.07    0.43      2.34          16.81         3.12           83.59        
3    T0891TS250_1-D1     250s  Seok-server            90.40    100.00  2     0.57      0.57       0.62      0.62       72.99    0.63          42.59    62.57    1.759    2.665    112   0    0     5     94.64  97.32  0.53        0.53         0.58         0.58         97.32  94.846   1.24     16.63       17.4        111      1.4      2.03          0.74    93.30     0.70    0.79    0.98    0.10    0.94     83.20   6.11    94.88   89.36   0.91    910.20     1.46     95.69    0.49      8.42          2.52          0.00           96.09        
4    T0891TS183_1-D1     183s  QUARK                  90.18    100.00  4     0.56      0.56       0.61      0.61       73.22    0.64          32.90    59.13    1.667    2.705    112   0    0     0     93.75  95.54  0.50        0.50         0.55         0.55         95.54  94.612   1.17     16.82       17.1        112      1.7      2.69          0.70    91.52     0.66    0.77    0.98    0.09    0.94     87.00   6.11    94.53   87.84   0.91    897.40     1.75     95.86    0.48      1.87          16.81         7.03           73.44        
5    T0891TS236_1-D1     236s  MULTICOM-CONSTRUCT     90.18    100.00  4     0.56      0.56       0.61      0.61       72.77    0.61          40.58    62.76    1.615    2.517    112   0    0     1     93.75  96.43  0.50        0.50         0.55         0.55         96.43  94.827   1.21     16.82       17.5        112      1.6      2.57          0.73    92.41     0.68    0.78    0.98    0.10    0.95     77.50   6.11    94.79   88.93   0.91    912.70     1.64     86.97    0.47      52.85         0.00          2.34           94.53        
6    T0891TS287_1-D1     287s  MULTICOM-CLUSTER       90.18    100.00  4     0.56      0.56       0.61      0.61       71.43    0.54          38.38    62.37    1.454    2.544    112   2    0     5     93.75  97.32  0.50        0.50         0.55         0.55         97.32  94.846   1.26     16.82       17.1        111      1.4      2.68          0.72    91.52     0.68    0.78    0.98    0.11    0.95     82.20   6.11    93.91   87.51   0.91    895.80     2.12     88.40    0.46      57.53         0.00          2.34           92.97        
7    T0891TS077_1-D1     077s  FALCON_TOPO            89.73    100.00  7     0.54      0.54       0.59      0.59       72.32    0.59          37.39    60.76    2.032    3.082    112   0    0     0     93.75  95.54  0.50        0.50         0.55         0.55         95.54  93.703   1.29     16.08       16.8        110      1.6      3.43          0.71    88.84     0.66    0.77    0.97    0.12    0.94     80.80   5.99    94.33   87.59   0.90    884.30     1.65     17.42    0.46      78.58         5.04          2.34           90.62        
8    T0891TS421_1-D1     421s  MUfold2                89.29    100.00  8     0.52      0.52       0.57      0.57       72.32    0.59          31.09    57.52    1.705    2.868    112   10   0     1     92.86  97.32  0.47        0.47         0.52         0.52         97.32  94.565   1.41     16.82       17.4        112      1.7      4.30          0.49    87.95     0.62    0.75    0.98    0.12    0.94     81.10   5.99    93.69   86.67   0.90    882.80     3.12     N/A      0.36      246.51        8.93          10.83          80.00        
9    T0891TS258_1-D1     258s  MUfold1                89.06    100.00  9     0.51      0.51       0.56      0.56       72.32    0.59          35.02    60.28    1.633    2.84     112   0    0     2     91.96  95.54  0.43        0.43         0.49         0.49         95.54  93.386   1.23     16.82       16.8        112      1.6      3.44          0.70    87.95     0.64    0.75    0.97    0.11    0.94     80.20   5.99    93.75   87.48   0.91    880.50     1.96     16.73    0.40      106.69        4.20          1.56           92.19        
10   T0891TS407_1-D1     407s  Distill                89.06    100.00  9     0.51      0.51       0.56      0.56       70.76    0.51          37.86    60.04    1.596    2.771    112   4    0     0     93.75  96.43  0.50        0.50         0.55         0.55         96.43  94.337   1.20     16.82       16.9        111      1.5      2.73          0.70    88.84     0.67    0.76    0.98    0.10    0.94     85.63   5.99    93.63   86.62   0.91    884.70     2.59     16.83    0.45      37.90         0.00          4.69           84.38        
