#    Model               GR#   GROUP_NAME             GDT_TS   NP_P    RANK  Z-M1-GDT  Z-M1s-GDT  Z-MA-GDT  Z-MAs-GDT  GDT_HA   Z-M1s-GDT-HA  GDC_SC   GDC_ALL  RMS_CA   RMS_ALL  NP    err  PC01  PC05  AL0_P  AL4_P  Z-M1-AL0_p  Z-M1s-AL0_p  Z-MA-AL0_p   Z-MAs-AL0_p  ALI_P  LGA_S    RMSD[L]  Z-score[M]  Z-Score[D]  Al.Res.  RMSD[D]  MolPrb_Score  LDDT    SphGr     CAD_AA  RPF     CODM    DFM     Handed.  SOV     CE      QCS     CONTS   TMscore  Dali(raw)  FlexE    QSE      CAD_SS    MolPrb_clash  MolPrb_rotout  MolPrb_ramout  MolPrb_ramfv 
1    T0942TS417_1-D1     417   VoroMQA-select         83.96    100.00  1     0.90      N/A        0.97      N/A        67.63    N/A           43.43    60.66    3.738    4.137    173   0    5     8     88.44  93.64  0.82        N/A          0.90         N/A          93.64  89.403   1.38     22.10       23.7        169      1.8      1.66          0.74    92.49     0.74    0.80    0.95    0.11    0.94     94.40   5.99    94.55   88.64   0.90    1828.90    2.93     90.89    0.53      0.87          6.45          0.90           95.93        
2    T0942TS420_1-D1     420   KF-Consensus           83.96    100.00  1     0.90      N/A        0.97      N/A        67.63    N/A           43.43    60.66    3.738    4.137    173   0    5     8     88.44  93.64  0.82        N/A          0.90         N/A          93.64  89.403   1.38     22.10       23.7        169      1.8      1.66          0.74    92.49     0.74    0.80    0.95    0.11    0.94     94.40   5.99    94.55   88.64   0.90    1828.90    2.93     20.39    0.53      0.87          6.45          0.90           95.93        
3    T0942TS060_1-D1     060   KIAS-Gdansk            83.24    100.00  3     0.87      N/A        0.95      N/A        64.74    N/A           34.90    55.86    2.069    2.829    173   0    0     0     88.44  94.80  0.82        N/A          0.90         N/A          94.80  89.54    1.44     23.38       23          171      1.8      1.47          0.71    91.62     0.69    0.76    0.98    0.10    0.94     94.40   5.99    93.78   88.02   0.90    1784.20    1.54     66.84    0.46      0.58          2.15          1.36           90.95        
4    T0942TS384_1-D1     384   wfMESHI-Seok           83.24    100.00  3     0.87      N/A        0.95      N/A        66.47    N/A           41.81    57.95    3.092    3.485    173   0    1     15    88.44  93.06  0.82        N/A          0.90         N/A          93.06  88.733   1.48     22.90       22.9        170      1.9      1.45          0.74    90.46     0.73    0.79    0.97    0.11    0.93     93.80   5.86    93.95   87.56   0.89    1773.70    2.46     31.64    0.51      4.62          1.08          0.00           96.83        
5    T0942TS239_1-D1     239   wfAll-Cheng            83.09    100.00  5     0.87      N/A        0.94      N/A        66.19    N/A           41.03    57.28    3.714    4.125    173   0    1     10    86.71  92.49  0.78        N/A          0.85         N/A          92.49  88.244   1.48     22.74       22.4        167      1.7      1.50          0.73    89.31     0.73    0.78    0.96    0.14    0.92     95.50   5.99    94.21   87.75   0.88    1741.70    2.61     37.69    0.53      4.05          0.00          0.90           95.48        
6    T0942TS303_1-D1     303   wfMESHI-TIGRESS        82.95    100.00  6     0.86      N/A        0.94      N/A        65.75    N/A           40.00    56.67    3.715    4.121    173   0    1     9     87.86  93.06  0.81        N/A          0.88         N/A          93.06  88.036   1.49     21.46       22.3        167      1.7      2.42          0.72    90.17     0.73    0.77    0.96    0.14    0.92     95.50   5.86    94.05   87.41   0.88    1731.80    2.66     N/A      0.52      4.62          11.83         0.45           94.57        
7    T0942TS243_1-D1     243   Seok-refine            82.80    100.00  7     0.86      N/A        0.93      N/A        65.90    N/A           39.57    57.49    3.101    3.567    173   0    2     4     87.28  93.06  0.79        N/A          0.87         N/A          93.06  88.774   1.46     22.26       22.7        170      1.9      1.22          0.73    89.88     0.72    0.78    0.97    0.11    0.94     95.50   5.99    94.22   87.38   0.89    1760.00    2.47     91.60    0.50      3.76          0.54          0.00           97.74        
8    T0942TS220_1-D1     220s  GOAL                   82.22    100.00  8     0.84      0.88       0.91      1.09       64.16    0.98          41.08    56.29    3.735    4.169    173   0    4     10    87.28  92.49  0.79        0.84         0.87         1.05         92.49  87.942   1.53     21.78       22.1        167      1.7      1.89          0.71    89.31     0.72    0.77    0.96    0.15    0.92     95.50   5.86    93.85   86.92   0.88    1715.80    2.73     29.81    0.50      1.16          9.68          0.00           95.48        
9    T0942TS064_1-D1     064   Jones-UCL              82.22    100.00  8     0.84      N/A        0.91      N/A        61.99    N/A           36.35    53.82    2.103    2.793    173   7    0     0     88.44  95.38  0.82        N/A          0.90         N/A          95.38  89.958   1.63     21.30       22.1        169      1.7      3.80          0.68    90.17     0.68    0.77    0.97    0.14    0.94     97.10   5.99    93.29   85.85   0.89    1715.80    3.29     48.38    0.47      42.47         34.95         2.71           90.95        
10   T0942TS363_1-D1     363   Faraggi                82.22    100.00  8     0.84      N/A        0.91      N/A        64.16    N/A           41.08    56.29    3.735    4.169    173   0    4     10    87.28  92.49  0.79        N/A          0.87         N/A          92.49  87.942   1.53     21.78       22.1        167      1.7      1.89          0.71    89.31     0.72    0.77    0.96    0.15    0.92     95.50   5.86    93.85   86.92   0.88    1715.80    2.73     22.04    0.50      1.16          9.68          0.00           95.48        
